periodo;trm;dia;primera_dif;segunda_dif;trans_max_min;estanrazicacion z;trans_max_min;1dif;y_t;y_t-1;y_t-2;y_t-3;m1;m2;m3
36991;2315,21;martes;-3,37;-2,25;0,4049129;-0,194584299;0,381613704;-0,000758908;-3,37;1,12;1,65;7,17;1,385;3,313333333;3,5975
36992;2309,84;miércoles;-5,37;-8,74;0,399561157;-0,299051902;0,380404406;-0,001209299;-5,37;-3,37;1,12;1,65;-1,125;-0,2;1,6425
36993;2314,07;jueves;4,23;-1,14;0,425249525;0,202392592;0,381356982;0,000952576;4,23;-5,37;-3,37;1,12;-4,37;-2,54;-1,4925
36994;2314,07;viernes;0;4,23;0,413930588;-0,018556388;0,381356982;0;0;4,23;-5,37;-3,37;-0,57;-1,503333333;-0,8475
36997;2314,07;lunes;0;0;0,413930588;-0,018556388;0,381356982;0;0;0;4,23;-5,37;2,115;-0,38;-1,1275
36998;2320,18;martes;6,11;6,11;0,430280164;0,300592139;0,382732925;0,001375943;6,11;0;0;4,23;0;1,41;-0,285
36999;2319,57;miércoles;-0,61;5,5;0,412298306;-0,050419007;0,382595556;-0,000137369;-0,61;6,11;0;0;3,055;2,036666667;2,585
37000;2316,91;jueves;-2,66;-3,27;0,406812769;-0,1574983;0,381996536;-0,000599019;-2,66;-0,61;6,11;0;2,75;1,833333333;1,375
37001;2327,08;viernes;10,17;7,51;0,441144203;0,512661373;0,384286773;0,002290236;10,17;-2,66;-0,61;6,11;-1,635;0,946666667;0,71
37004;2329,73;lunes;2,65;12,82;0,421021648;0,119863186;0,38488354;0,000596768;2,65;10,17;-2,66;-0,61;3,755;2,3;3,2525
37005;2334,38;martes;4,65;7,3;0,426373391;0,224330789;0,385930698;0,001047158;4,65;2,65;10,17;-2,66;6,41;3,386666667;2,3875
37006;2339,16;miércoles;4,78;9,43;0,426721254;0,231121183;0,387007132;0,001076434;4,78;4,65;2,65;10,17;3,65;5,823333333;3,7025
37007;2345,21;jueves;6,05;10,83;0,430119611;0,297458111;0,388369564;0,001362432;6,05;4,78;4,65;2,65;4,715;4,026666667;5,5625
37008;2345,57;viernes;0,36;6,41;0,414893902;0,00024778;0,388450634;8,10703E-05;0,36;6,05;4,78;4,65;5,415;5,16;4,5325
37011;2346,73;lunes;1,16;1,52;0,417034599;0,042034821;0,38871186;0,000261227;1,16;0,36;6,05;4,78;3,205;3,73;3,96
37012;2341,09;martes;-5,64;-4,48;0,398838672;-0,313155029;0,387441759;-0,001270101;-5,64;1,16;0,36;6,05;0,76;2,523333333;3,0875
37013;2341,09;miércoles;0;-5,64;0,413930588;-0,018556388;0,387441759;0;0;-5,64;1,16;0,36;-2,24;-1,373333333;0,4825
37014;2345,96;jueves;4,87;4,87;0,426962083;0,235822225;0,38853846;0,001096701;4,87;0;-5,64;1,16;-2,82;-1,493333333;-1,03
37015;2349,95;viernes;3,99;8,86;0,424607316;0,18985648;0,389436989;0,000898529;3,99;4,87;0;-5,64;2,435;-0,256666667;0,0975
37018;2354,47;lunes;4,52;8,51;0,426025528;0,217540394;0,390454872;0,001017883;4,52;3,99;4,87;0;4,43;2,953333333;0,805
37019;2359,54;martes;5,07;9,59;0,427497257;0,246268985;0,391596612;0,00114174;5,07;4,52;3,99;4,87;4,255;4,46;3,345
37020;2359,22;miércoles;-0,32;4,75;0,413074309;-0,035271205;0,39152455;-7,20625E-05;-0,32;5,07;4,52;3,99;4,795;4,526666667;4,6125
37021;2359,98;jueves;0,76;0,44;0,41596425;0,021141301;0,391695698;0,000171148;0,76;-0,32;5,07;4,52;2,375;3,09;3,315
37022;2359,79;viernes;-0,19;0,57;0,413422172;-0,028480811;0,391652911;-4,27871E-05;-0,19;0,76;-0,32;5,07;0,22;1,836666667;2,5075
37025;2367,3;lunes;7,51;7,32;0,434026384;0,373719461;0,393344128;0,001691217;7,51;-0,19;0,76;-0,32;0,285;0,083333333;1,33
37026;2371,58;martes;4,28;11,79;0,425383319;0,205004282;0,394307964;0,000963836;4,28;7,51;-0,19;0,76;3,66;2,693333333;1,94
37027;2376,93;miércoles;5,35;9,63;0,428246501;0,26089445;0,395512758;0,001204795;5,35;4,28;7,51;-0,19;5,895;3,866666667;3,09
37028;2378,21;jueves;1,28;6,63;0,417355704;0,048302878;0,395801008;0,00028825;1,28;5,35;4,28;7,51;4,815;5,713333333;4,2375
37029;2378,41;viernes;0,2;1,48;0,414465762;-0,008109628;0,395846047;4,50391E-05;0,2;1,28;5,35;4,28;3,315;3,636666667;4,605
37032;2348,88;lunes;-29,53;-29,33;0,334912098;-1,561020545;0,38919603;-0,006650017;-29,53;0,2;1,28;5,35;0,74;2,276666667;2,7775
37033;2314,75;martes;-34,13;-63,66;0,322603088;-1,801296032;0,381510115;-0,007685916;-34,13;-29,53;0,2;1,28;-14,665;-9,35;-5,675
37034;2316,72;miércoles;1,97;-32,16;0,419202055;0,084344201;0,381953749;0,000443635;1,97;-34,13;-29,53;0,2;-31,83;-21,15333333;-15,545
37035;2295,23;jueves;-21,49;-19,52;0,356426106;-1,141060782;0,377114302;-0,004839447;-21,49;1,97;-34,13;-29,53;-16,08;-20,56333333;-15,3725
37036;2310,64;viernes;15,41;-6,08;0,45516577;0,786366492;0,380584562;0,00347026;15,41;-21,49;1,97;-34,13;-9,76;-17,88333333;-20,795
37039;2339,98;lunes;29,34;44,75;0,492440663;1,513983347;0,387191792;0,00660723;29,34;15,41;-21,49;1,97;-3,04;-1,37;-9,56
37040;2339,98;martes;0;29,34;0,413930588;-0,018556388;0,387191792;0;0;29,34;15,41;-21,49;22,375;7,753333333;6,3075
37041;2331,91;miércoles;-8,07;-8,07;0,392336304;-0,440083166;0,385374466;-0,001817326;-8,07;0;29,34;15,41;14,67;14,91666667;5,815
37042;2324,98;jueves;-6,93;-15;0,395386797;-0,380536632;0,383813863;-0,001560603;-6,93;-8,07;0;29,34;-4,035;7,09;9,17
37043;2327,25;viernes;2,27;-4,66;0,420004817;0,100014341;0,384325056;0,000511193;2,27;-6,93;-8,07;0;-7,5;-5;3,585
37046;2319,16;lunes;-8,09;-5,82;0,392282786;-0,441127842;0,382503226;-0,00182183;-8,09;2,27;-6,93;-8,07;-2,33;-4,243333333;-3,1825
37047;2296,88;martes;-22,28;-30,37;0,354312167;-1,182325485;0,377485875;-0,005017351;-22,28;-8,09;2,27;-6,93;-2,91;-4,25;-5,205
37048;2303,37;miércoles;6,49;-15,79;0,431296995;0,320440983;0,378947392;0,001461518;6,49;-22,28;-8,09;2,27;-15,185;-9,366666667;-8,7575
37049;2303,38;jueves;0,01;6,5;0,413957347;-0,01803405;0,378949644;2,25195E-06;0,01;6,49;-22,28;-8,09;-7,895;-7,96;-5,4025
37050;2303,41;viernes;0,03;0,04;0,414010864;-0,016989374;0,3789564;6,75586E-06;0,03;0,01;6,49;-22,28;3,25;-5,26;-5,9675
37053;2296,31;lunes;-7,1;-7,07;0,394931899;-0,389416379;0,377357513;-0,001598887;-7,1;0,03;0,01;6,49;0,02;2,176666667;-3,9375
37054;2309,06;martes;12,75;5,65;0,448047952;0,64742458;0,380228753;0,00287124;12,75;-7,1;0,03;0,01;-3,535;-2,353333333;-0,1425
37055;2313,74;miércoles;4,68;17,43;0,426453667;0,225897803;0,381282667;0,001053914;4,68;12,75;-7,1;0,03;2,825;1,893333333;1,4225
37056;2302,16;jueves;-11,58;-6,9;0,382943994;-0,623423809;0,378674906;-0,002607762;-11,58;4,68;12,75;-7,1;8,715;3,443333333;2,59
37057;2300,18;viernes;-1,98;-13,56;0,408632362;-0,121979315;0,378229019;-0,000445887;-1,98;-11,58;4,68;12,75;-3,45;1,95;-0,3125
37060;2303,13;lunes;2,95;0,97;0,421824409;0,135533326;0,378893345;0,000664326;2,95;-1,98;-11,58;4,68;-6,78;-2,96;0,9675
37061;2303,13;martes;0;2,95;0,413930588;-0,018556388;0,378893345;0;0;2,95;-1,98;-11,58;0,485;-3,536666667;-1,4825
37062;2307,78;miércoles;4,65;4,65;0,426373391;0,224330789;0,379940503;0,001047158;4,65;0;2,95;-1,98;1,475;0,323333333;-2,6525
37063;2305,35;jueves;-2,43;2,22;0,40742822;-0,145484526;0,379393279;-0,000547225;-2,43;4,65;0;2,95;2,325;2,533333333;1,405
37064;2300,46;viernes;-4,89;-7,32;0,400845575;-0,273979677;0,378292074;-0,001101205;-4,89;-2,43;4,65;0;1,11;0,74;1,2925
37067;2298,88;lunes;-1,58;-6,47;0,409702711;-0,101085795;0,377936265;-0,000355809;-1,58;-4,89;-2,43;4,65;-3,66;-0,89;-0,6675
37068;2298,88;martes;0;-1,58;0,413930588;-0,018556388;0,377936265;0;0;-1,58;-4,89;-2,43;-3,235;-2,966666667;-1,0625
37069;2304,68;miércoles;5,8;5,8;0,429450644;0,28439966;0,379242398;0,001306133;5,8;0;-1,58;-4,89;-0,79;-2,156666667;-2,225
37070;2307,03;jueves;2,35;8,15;0,420218886;0,104193045;0,379771607;0,000529209;2,35;5,8;0;-1,58;2,9;1,406666667;-0,1675
37071;2305,33;viernes;-1,7;0,65;0,409381606;-0,107353851;0,379388775;-0,000382832;-1,7;2,35;5,8;0;4,075;2,716666667;1,6425
37074;2298,85;lunes;-6,48;-8,18;0,396590939;-0,357031422;0,377929509;-0,001459266;-6,48;-1,7;2,35;5,8;0,325;2,15;1,6125
37075;2298,85;martes;0;-6,48;0,413930588;-0,018556388;0,377929509;0;0;-6,48;-1,7;2,35;-4,09;-1,943333333;-0,0075
37076;2300,02;miércoles;1,17;1,17;0,417061358;0,042557159;0,378192988;0,000263479;1,17;0;-6,48;-1,7;-3,24;-2,726666667;-1,4575
37077;2303,26;jueves;3,24;4,41;0,422600412;0,150681128;0,378922621;0,000729633;3,24;1,17;0;-6,48;0,585;-1,77;-1,7525
37078;2303,36;viernes;0,1;3,34;0,414198175;-0,013333008;0,37894514;2,25195E-05;0,1;3,24;1,17;0;2,205;1,47;-0,5175
37081;2304,75;lunes;1,39;1,49;0,41765005;0,054048596;0,379258162;0,000313021;1,39;0,1;3,24;1,17;1,67;1,503333333;1,1275
37082;2305,37;martes;0,62;2,01;0,415589628;0,013828569;0,379397783;0,000139621;0,62;1,39;0,1;3,24;0,745;1,576666667;1,475
37083;2306,16;miércoles;0,79;1,41;0,416044527;0,022708315;0,379575687;0,000177904;0,79;0,62;1,39;0,1;1,005;0,703333333;1,3375
37084;2312,21;jueves;6,05;6,84;0,430119611;0,297458111;0,380938119;0,001362432;6,05;0,79;0,62;1,39;0,705;0,933333333;0,725
37085;2323,99;viernes;11,78;17,83;0,445452356;0,596757793;0,383590919;0,002652801;11,78;6,05;0,79;0,62;3,42;2,486666667;2,2125
37088;2317,92;lunes;-6,07;5,71;0,397688047;-0,335615563;0,382223984;-0,001366935;-6,07;11,78;6,05;0,79;8,915;6,206666667;4,81
37089;2302,56;martes;-15,36;-21,43;0,372829199;-0,820867579;0,378764984;-0,003459;-15,36;-6,07;11,78;6,05;2,855;3,92;3,1375
37090;2298,76;miércoles;-3,8;-19,16;0,403762276;-0,217044834;0,377909242;-0,000855742;-3,8;-15,36;-6,07;11,78;-10,715;-3,216666667;-0,9
37091;2298,63;jueves;-0,13;-3,93;0,413582725;-0,025346782;0,377879966;-2,92754E-05;-0,13;-3,8;-15,36;-6,07;-9,58;-8,41;-3,3625
37092;2301,67;viernes;3,04;2,91;0,422065238;0,140234368;0,37856456;0,000684594;3,04;-0,13;-3,8;-15,36;-1,965;-6,43;-6,34
37095;2301,67;lunes;0;3,04;0,413930588;-0,018556388;0,37856456;0;0;3,04;-0,13;-3,8;1,455;-0,296666667;-4,0625
37096;2302,26;martes;0,59;0,59;0,415509352;0,012261555;0,378697425;0,000132865;0,59;0;3,04;-0,13;1,52;0,97;-0,2225
37097;2301,56;miércoles;-0,7;-0,11;0,412057478;-0,055120049;0,378539789;-0,000157637;-0,7;0,59;0;3,04;0,295;1,21;0,875
37098;2302,7;jueves;1,14;0,44;0,416981082;0,040990145;0,378796511;0,000256723;1,14;-0,7;0,59;0;-0,055;-0,036666667;0,7325
37099;2301,53;viernes;-1,17;-0,03;0,410799818;-0,079669936;0,378533033;-0,000263479;-1,17;1,14;-0,7;0,59;0,22;0,343333333;0,2575
37102;2301,7;lunes;0,17;-1;0,414385486;-0,009676642;0,378571316;3,82832E-05;0,17;-1,17;1,14;-0,7;-0,015;-0,243333333;-0,035
37103;2298,27;martes;-3,43;-3,26;0,404752348;-0,197718327;0,377798896;-0,00077242;-3,43;0,17;-1,17;1,14;-0,5;0,046666667;-0,14
37104;2293,25;miércoles;-5,02;-8,45;0,400497712;-0,280770072;0,376668416;-0,00113048;-5,02;-3,43;0,17;-1,17;-1,63;-1,476666667;-0,8225
37105;2295,19;jueves;1,94;-3,08;0,419121779;0,082777187;0,377105295;0,000436879;1,94;-5,02;-3,43;0,17;-4,225;-2,76;-2,3625
37106;2298,91;viernes;3,72;5,66;0,42388483;0,175753353;0,377943021;0,000837727;3,72;1,94;-5,02;-3,43;-1,54;-2,17;-1,585
37109;2295,72;lunes;-3,19;0,53;0,405394557;-0,185182215;0,377224648;-0,000718373;-3,19;3,72;1,94;-5,02;2,83;0,213333333;-0,6975
37110;2291,46;martes;-4,26;-7,45;0,402531375;-0,241072382;0,376265316;-0,000959332;-4,26;-3,19;3,72;1,94;0,265;0,823333333;-0,6375
37111;2291,46;miércoles;0;-4,26;0,413930588;-0,018556388;0,376265316;0;0;-4,26;-3,19;3,72;-3,725;-1,243333333;-0,4475
37112;2295,05;jueves;3,59;3,59;0,423536967;0,168962959;0,377073767;0,000808451;3,59;0;-4,26;-3,19;-2,13;-2,483333333;-0,9325
37113;2291,5;viernes;-3,55;0,04;0,404431243;-0,203986383;0,376274324;-0,000799443;-3,55;3,59;0;-4,26;1,795;-0,223333333;-0,965
37116;2288,03;lunes;-3,47;-7,02;0,404645313;-0,199807679;0,375492896;-0,000781428;-3,47;-3,55;3,59;0;0,02;0,013333333;-1,055
37117;2284,9;martes;-3,13;-6,6;0,40555511;-0,182048187;0,374788035;-0,000704861;-3,13;-3,47;-3,55;3,59;-3,51;-1,143333333;-0,8575
37118;2284,98;miércoles;0,08;-3,05;0,414144658;-0,014377684;0,374806051;1,80156E-05;0,08;-3,13;-3,47;-3,55;-3,3;-3,383333333;-1,64
37119;2291,41;jueves;6,43;6,51;0,431136443;0,317306955;0,376254056;0,001448006;6,43;0,08;-3,13;-3,47;-1,525;-2,173333333;-2,5175
37120;2288,18;viernes;-3,23;3,2;0,405287522;-0,187271567;0,375526676;-0,000727381;-3,23;6,43;0,08;-3,13;3,255;1,126666667;-0,0225
37123;2285,06;lunes;-3,12;-6,35;0,405581868;-0,181525849;0,374824066;-0,000702609;-3,12;-3,23;6,43;0,08;1,6;1,093333333;0,0375
37124;2285,06;martes;0;-3,12;0,413930588;-0,018556388;0,374824066;0;0;-3,12;-3,23;6,43;-3,175;0,026666667;0,04
37125;2283,86;miércoles;-1,2;-1,2;0,410719542;-0,08123695;0,374553832;-0,000270234;-1,2;0;-3,12;-3,23;-1,56;-2,116666667;0,02
37126;2279,25;jueves;-4,61;-5,81;0,40159482;-0,259354213;0,373515681;-0,00103815;-4,61;-1,2;0;-3,12;-0,6;-1,44;-1,8875
37127;2275,07;viernes;-4,18;-8,79;0,402745444;-0,236893678;0,372574365;-0,000941316;-4,18;-4,61;-1,2;0;-2,905;-1,936666667;-2,2325
37130;2273,5;lunes;-1,57;-5,75;0,409729469;-0,100563457;0,372220808;-0,000353557;-1,57;-4,18;-4,61;-1,2;-4,395;-3,33;-2,4975
37131;2282,56;martes;9,06;7,49;0,438173985;0,454681853;0,374261078;0,002040269;9,06;-1,57;-4,18;-4,61;-2,875;-3,453333333;-2,89
37132;2290,57;miércoles;8,01;17,07;0,43536432;0,399836361;0,376064892;0,001803814;8,01;9,06;-1,57;-4,18;3,745;1,103333333;-0,325
37133;2297,24;jueves;6,67;14,68;0,431778652;0,329843067;0,377566945;0,001502053;6,67;8,01;9,06;-1,57;8,535;5,166666667;2,83
37134;2301,23;viernes;3,99;10,66;0,424607316;0,18985648;0,378465474;0,000898529;3,99;6,67;8,01;9,06;7,34;7,913333333;5,5425
37137;2296,85;lunes;-4,38;-0,39;0,40221027;-0,247340439;0,377479119;-0,000986355;-4,38;3,99;6,67;8,01;5,33;6,223333333;6,9325
37138;2305,15;martes;8,3;3,92;0,436140323;0,414984164;0,37934824;0,001869121;8,3;-4,38;3,99;6,67;-0,195;2,093333333;3,5725
37139;2305,28;miércoles;0,13;8,43;0,414278451;-0,011765994;0,379377515;2,92754E-05;0,13;8,3;-4,38;3,99;1,96;2,636666667;3,645
37140;2312,87;jueves;7,59;7,72;0,434240454;0,377898165;0,381086747;0,001709232;7,59;0,13;8,3;-4,38;4,215;1,35;2,01
37141;2317,02;viernes;4,15;11,74;0,425035455;0,198213888;0,382021308;0,00093456;4,15;7,59;0,13;8,3;3,86;5,34;2,91
37144;2320,09;lunes;3,07;7,22;0,422145514;0,141801382;0,382712658;0,00069135;3,07;4,15;7,59;0,13;5,87;3,956666667;5,0425
37145;2324,78;martes;4,69;7,76;0,426480426;0,226420141;0,383768824;0,001056166;4,69;3,07;4,15;7,59;3,61;4,936666667;3,735
37146;2341,28;miércoles;16,5;21,19;0,45808247;0,843301336;0,387484546;0,003715722;16,5;4,69;3,07;4,15;3,88;3,97;4,875
37147;2341,14;jueves;-0,14;16,36;0,413555966;-0,02586912;0,387453019;-3,15273E-05;-0,14;16,5;4,69;3,07;10,595;8,086666667;7,1025
37148;2337,25;viernes;-3,89;-4,03;0,403521447;-0,221745876;0,386577009;-0,00087601;-3,89;-0,14;16,5;4,69;8,18;7,016666667;6,03
37151;2342,44;lunes;5,19;1,3;0,427818362;0,252537041;0,387745773;0,001168764;5,19;-3,89;-0,14;16,5;-2,015;4,156666667;4,29
37152;2342,18;martes;-0,26;4,93;0,413234861;-0,032137177;0,387687222;-5,85508E-05;-0,26;5,19;-3,89;-0,14;0,65;0,386666667;4,415
37153;2338,39;miércoles;-3,79;-4,05;0,403789034;-0,216522496;0,386833732;-0,00085349;-3,79;-0,26;5,19;-3,89;2,465;0,346666667;0,225
37154;2342,04;jueves;3,65;-0,14;0,423697519;0,172096987;0,387655694;0,000821963;3,65;-3,79;-0,26;5,19;-2,025;0,38;-0,6875
37155;2341,68;viernes;-0,36;3,29;0,412967274;-0,037360557;0,387574624;-8,10703E-05;-0,36;3,65;-3,79;-0,26;-0,07;-0,133333333;1,1975
37158;2342,18;lunes;0,5;0,14;0,415268524;0,007560512;0,387687222;0,000112598;0,5;-0,36;3,65;-3,79;1,645;-0,166666667;-0,19
37159;2329,7;martes;-12,48;-11,98;0,38053571;-0,670434231;0,384876784;-0,002810437;-12,48;0,5;-0,36;3,65;0,07;1,263333333;0
37160;2327,09;miércoles;-2,61;-15,09;0,406946563;-0,15488661;0,384289025;-0,00058776;-2,61;-12,48;0,5;-0,36;-5,99;-4,113333333;-2,1725
37161;2328,49;jueves;1,4;-1,21;0,417676808;0,054570934;0,384604298;0,000315273;1,4;-2,61;-12,48;0,5;-7,545;-4,863333333;-3,7375
37162;2328,75;viernes;0,26;1,66;0,414626315;-0,0049756;0,384662849;5,85508E-05;0,26;1,4;-2,61;-12,48;-0,605;-4,563333333;-3,2975
37165;2332,19;lunes;3,44;3,7;0,423135586;0,161127889;0,385437521;0,000774672;3,44;0,26;1,4;-2,61;0,83;-0,316666667;-3,3575
37166;2338,45;martes;6,26;9,7;0,430681545;0,308427209;0,386847243;0,001409723;6,26;3,44;0,26;1,4;1,85;1,7;0,6225
37167;2334,24;miércoles;-4,21;2,05;0,402665168;-0,238460692;0,385899171;-0,000948072;-4,21;6,26;3,44;0,26;4,85;3,32;2,84
37168;2336,18;jueves;1,94;-2,27;0,419121779;0,082777187;0,38633605;0,000436879;1,94;-4,21;6,26;3,44;1,025;1,83;1,4375
37169;2336,28;viernes;0,1;2,04;0,414198175;-0,013333008;0,386358569;2,25195E-05;0,1;1,94;-4,21;6,26;-1,135;1,33;1,8575
37172;2331,03;lunes;-5,25;-5,15;0,399882262;-0,292783846;0,385176294;-0,001182275;-5,25;0,1;1,94;-4,21;1,02;-0,723333333;1,0225
37173;2331,02;martes;-0,01;-5,26;0,413903829;-0,019078726;0,385174042;-2,25195E-06;-0,01;-5,25;0,1;1,94;-2,575;-1,07;-1,855
37174;2328,91;miércoles;-2,11;-2,12;0,408284499;-0,128769709;0,38469888;-0,000475162;-2,11;-0,01;-5,25;0,1;-2,63;-1,72;-0,805
37175;2320,41;jueves;-8,5;-10,61;0,391185679;-0,462543701;0,38278472;-0,00191416;-8,5;-2,11;-0,01;-5,25;-1,06;-2,456666667;-1,8175
37176;2312,33;viernes;-8,08;-16,58;0,392309545;-0,440605504;0,380965142;-0,001819578;-8,08;-8,5;-2,11;-0,01;-5,305;-3,54;-3,9675
37179;2314,74;lunes;2,41;-5,67;0,420379439;0,107327073;0,381507863;0,000542721;2,41;-8,08;-8,5;-2,11;-8,29;-6,23;-4,675
37180;2314,74;martes;0;2,41;0,413930588;-0,018556388;0,381507863;0;0;2,41;-8,08;-8,5;-2,835;-4,723333333;-4,07
37181;2303,3;miércoles;-11,44;-11,44;0,383318616;-0,616111077;0,378931628;-0,002576234;-11,44;0;2,41;-8,08;1,205;-1,89;-3,5425
37182;2300,01;jueves;-3,29;-14,73;0,40512697;-0,190405595;0,378190736;-0,000740893;-3,29;-11,44;0;2,41;-5,72;-3,01;-4,2775
37183;2313,24;viernes;13,23;9,94;0,44933237;0,672496805;0,38117007;0,002979334;13,23;-3,29;-11,44;0;-7,365;-4,91;-3,08
37186;2315,26;lunes;2,02;15,25;0,419335849;0,086955891;0,381624964;0,000454895;2,02;13,23;-3,29;-11,44;4,97;-0,5;-0,375
37187;2318,47;martes;3,21;5,23;0,422520136;0,149114114;0,382347841;0,000722877;3,21;2,02;13,23;-3,29;7,625;3,986666667;0,13
37188;2316,14;miércoles;-2,33;0,88;0,407695807;-0,140261146;0,381823136;-0,000524705;-2,33;3,21;2,02;13,23;2,615;6,153333333;3,7925
37189;2319,53;jueves;3,39;1,06;0,423001793;0,158516199;0,382586548;0,000763412;3,39;-2,33;3,21;2,02;0,44;0,966666667;4,0325
37190;2316,68;viernes;-2,85;0,54;0,406304354;-0,167422722;0,381944742;-0,000641807;-2,85;3,39;-2,33;3,21;0,53;1,423333333;1,5725
37193;2314,5;lunes;-2,18;-5,03;0,408097188;-0,132426075;0,381453816;-0,000490926;-2,18;-2,85;3,39;-2,33;0,27;-0,596666667;0,355
37194;2311,42;martes;-3,08;-5,26;0,405688903;-0,179436497;0,380760214;-0,000693602;-3,08;-2,18;-2,85;3,39;-2,515;-0,546666667;-0,9925
37195;2310,02;miércoles;-1,4;-4,48;0,410184368;-0,09168371;0,380444941;-0,000315273;-1,4;-3,08;-2,18;-2,85;-2,63;-2,703333333;-1,18
37196;2309,12;jueves;-0,9;-2,3;0,411522303;-0,06556681;0,380242265;-0,000202676;-0,9;-1,4;-3,08;-2,18;-2,24;-2,22;-2,3775
37197;2309,89;viernes;0,77;-0,13;0,415991009;0,021663639;0,380415665;0,0001734;0,77;-0,9;-1,4;-3,08;-1,15;-1,793333333;-1,89
37200;2309,42;lunes;-0,47;0,3;0,412672928;-0,043106275;0,380309824;-0,000105842;-0,47;0,77;-0,9;-1,4;-0,065;-0,51;-1,1525
37201;2309,42;martes;0;-0,47;0,413930588;-0,018556388;0,380309824;0;0;-0,47;0,77;-0,9;0,15;-0,2;-0,5
37202;2309,22;miércoles;-0,2;-0,2;0,413395414;-0,029003149;0,380264785;-4,50391E-05;-0,2;0;-0,47;0,77;-0,235;0,1;-0,15
37203;2306,57;jueves;-2,65;-2,85;0,406839528;-0,156975962;0,379668017;-0,000596768;-2,65;-0,2;0;-0,47;-0,1;-0,223333333;0,025
37204;2307,24;viernes;0,67;-1,98;0,415723422;0,016440259;0,379818898;0,000150881;0,67;-2,65;-0,2;0;-1,425;-0,95;-0,83
37207;2303,68;lunes;-3,56;-2,89;0,404404485;-0,204508721;0,379017203;-0,000801695;-3,56;0,67;-2,65;-0,2;-0,99;-0,726666667;-0,545
37208;2303,68;martes;0;-3,56;0,413930588;-0,018556388;0,379017203;0;0;-3,56;0,67;-2,65;-1,445;-1,846666667;-1,435
37209;2300,69;miércoles;-2,99;-2,99;0,405929732;-0,174735455;0,378343869;-0,000673334;-2,99;0;-3,56;0,67;-1,78;-0,963333333;-1,385
37210;2302,81;jueves;2,12;-0,87;0,419603436;0,092179271;0,378821283;0,000477414;2,12;-2,99;0;-3,56;-1,495;-2,183333333;-1,47
37211;2311,57;viernes;8,76;10,88;0,437371224;0,439011713;0,380793994;0,001972711;8,76;2,12;-2,99;0;-0,435;-0,29;-1,1075
37214;2314,33;lunes;2,76;11,52;0,421315994;0,125608904;0,381415533;0,000621539;2,76;8,76;2,12;-2,99;5,44;2,63;1,9725
37215;2310,9;martes;-3,43;-0,67;0,404752348;-0,197718327;0,380643113;-0,00077242;-3,43;2,76;8,76;2,12;5,76;4,546666667;2,6625
37216;2314,86;miércoles;3,96;0,53;0,42452704;0,188289466;0,381534886;0,000891773;3,96;-3,43;2,76;8,76;-0,335;2,696666667;2,5525
37217;2319,34;jueves;4,48;8,44;0,425918493;0,215451042;0,382543761;0,001008875;4,48;3,96;-3,43;2,76;0,265;1,096666667;3,0125
37218;2317,57;viernes;-1,77;2,71;0,409194295;-0,111010217;0,382145165;-0,000398596;-1,77;4,48;3,96;-3,43;4,22;1,67;1,9425
37221;2316,4;lunes;-1,17;-2,94;0,410799818;-0,079669936;0,381881687;-0,000263479;-1,17;-1,77;4,48;3,96;1,355;2,223333333;0,81
37222;2313,26;martes;-3,14;-4,31;0,405528351;-0,182570525;0,381174574;-0,000707113;-3,14;-1,17;-1,77;4,48;-1,47;0,513333333;1,375
37223;2312,9;miércoles;-0,36;-3,5;0,412967274;-0,037360557;0,381093503;-8,10703E-05;-0,36;-3,14;-1,17;-1,77;-2,155;-2,026666667;-0,4
37224;2310,97;jueves;-1,93;-2,29;0,408766156;-0,119367625;0,380658876;-0,000434627;-1,93;-0,36;-3,14;-1,17;-1,75;-1,556666667;-1,61
37225;2308,59;viernes;-2,38;-4,31;0,407562013;-0,142872836;0,380122912;-0,000535965;-2,38;-1,93;-0,36;-3,14;-1,145;-1,81;-1,65
37228;2303,35;lunes;-5,24;-7,62;0,39990902;-0,292261508;0,378942888;-0,001180023;-5,24;-2,38;-1,93;-0,36;-2,155;-1,556666667;-1,9525
37229;2304,13;martes;0,78;-4,46;0,416017768;0,022185977;0,379118541;0,000175652;0,78;-5,24;-2,38;-1,93;-3,81;-3,183333333;-2,4775
37230;2314,76;miércoles;10,63;11,41;0,442375104;0,536688921;0,381512367;0,002393826;10,63;0,78;-5,24;-2,38;-2,23;-2,28;-2,1925
37231;2315,36;jueves;0,6;11,23;0,415536111;0,012783893;0,381647484;0,000135117;0,6;10,63;0,78;-5,24;5,705;2,056666667;0,9475
37232;2314,89;viernes;-0,47;0,13;0,412672928;-0,043106275;0,381541642;-0,000105842;-0,47;0,6;10,63;0,78;5,615;4,003333333;1,6925
37235;2310,9;lunes;-3,99;-4,46;0,40325386;-0,226969256;0,380643113;-0,000898529;-3,99;-0,47;0,6;10,63;0,065;3,586666667;2,885
37236;2308,41;martes;-2,49;-6,48;0,407267667;-0,148618554;0,380082376;-0,000560736;-2,49;-3,99;-0,47;0,6;-2,23;-1,286666667;1,6925
37237;2306,56;miércoles;-1,85;-4,34;0,408980225;-0,115188921;0,379665765;-0,000416611;-1,85;-2,49;-3,99;-0,47;-3,24;-2,316666667;-1,5875
